 #written on  7Aug2021 at 23:09:39 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  39.6190     2      Mn       1      Mn       1        -0.087602043           0.507469652             0.202135343
  39.6190     3      Mn       1      Mn       1         0.626151926           0.655436807             0.626151926
  39.6190     4      Mn       1      Mn       1         0.068548860           0.505501573             0.197499524
  39.6190     5      Mn       1      Mn       1        -0.598891269           0.637569206             0.598891269
  39.6190     6      Mn       1      Mn       1        -0.057197124           0.504723105             0.194986672
  39.6190     7      Mn       1      Mn       1         0.048958000           0.504158143             0.193463751
  40.6667     1      Mn       1      Mn       1        -0.739018784           0.747674712             0.739018784
  40.6667     2      Mn       1      Mn       1        -0.089359708           0.506728585             0.188864540
  40.6667     3      Mn       1      Mn       1         0.614324477           0.647709269             0.614324477
  40.6667     4      Mn       1      Mn       1         0.069621374           0.504665608             0.183596779
  40.6667     5      Mn       1      Mn       1        -0.586187148           0.629965600             0.586187148
  40.6667     6      Mn       1      Mn       1        -0.057869732           0.503870793             0.180787103
  40.6667     7      Mn       1      Mn       1         0.049336457           0.503293532             0.179097695
  41.7143     1      Mn       1      Mn       1        -0.730846297           0.740967323             0.730846297
  41.7143     2      Mn       1      Mn       1        -0.088172837           0.505898743             0.175862675
  41.7143     3      Mn       1      Mn       1         0.602206834           0.640107830             0.602206834
  41.7143     4      Mn       1      Mn       1         0.067730966           0.503836481             0.170104168
  41.7143     5      Mn       1      Mn       1        -0.573165607           0.622528890             0.573165607
  41.7143     6      Mn       1      Mn       1        -0.055562855           0.503064779             0.167091809
  41.7143     7      Mn       1      Mn       1         0.046724298           0.502507474             0.165307741
  42.7619     1      Mn       1      Mn       1        -0.722419077           0.734200019             0.722419077
  42.7619     2      Mn       1      Mn       1        -0.089325132           0.505483556             0.163297176
  42.7619     3      Mn       1      Mn       1         0.589614470           0.632546641             0.589614470
  42.7619     4      Mn       1      Mn       1         0.068124639           0.503353709             0.156652114
  42.7619     5      Mn       1      Mn       1        -0.559586788           0.615153339             0.559586788
  42.7619     6      Mn       1      Mn       1        -0.055486776           0.502580135             0.153204834
  42.7619     7      Mn       1      Mn       1         0.046316651           0.502015284             0.151172789
  43.8095     1      Mn       1      Mn       1        -0.713763744           0.727415751             0.713763744
  43.8095     2      Mn       1      Mn       1        -0.088975735           0.504989394             0.150962400
  43.8095     3      Mn       1      Mn       1         0.576618692           0.625099452             0.576618692
  43.8095     4      Mn       1      Mn       1         0.066989242           0.502834231             0.143327971
  43.8095     5      Mn       1      Mn       1        -0.545555045           0.607933496             0.545555045
  43.8095     6      Mn       1      Mn       1        -0.053854070           0.502072142             0.139408670
  43.8095     7      Mn       1      Mn       1         0.044334288           0.501521896             0.137117211
  44.8571     1      Mn       1      Mn       1        -0.704861818           0.720611655             0.704861818
  44.8571     2      Mn       1      Mn       1        -0.089563752           0.504650197             0.138858049
  44.8571     3      Mn       1      Mn       1         0.563162823           0.617752149             0.563162823
  44.8571     4      Mn       1      Mn       1         0.066718549           0.502433784             0.129783468
  44.8571     5      Mn       1      Mn       1        -0.530994856           0.600845829             0.530994856
  44.8571     6      Mn       1      Mn       1        -0.053020326           0.501677309             0.125169459
  44.8571     7      Mn       1      Mn       1         0.043118666           0.501133607             0.122512813
  45.9048     1      Mn       1      Mn       1        -0.695661379           0.713759606             0.695661379
  45.9048     2      Mn       1      Mn       1        -0.090221514           0.504409552             0.127851505
  45.9048     3      Mn       1      Mn       1         0.549186068           0.610502752             0.549186068
  45.9048     4      Mn       1      Mn       1         0.066484270           0.502142611             0.117098112
  45.9048     5      Mn       1      Mn       1        -0.515848542           0.593896491             0.515848542
  45.9048     6      Mn       1      Mn       1        -0.052175272           0.501380887             0.111638825
  45.9048     7      Mn       1      Mn       1         0.041861615           0.500835945             0.108532866
  46.9524     1      Mn       1      Mn       1        -0.686195438           0.706893209             0.686195438
  46.9524     2      Mn       1      Mn       1        -0.089991842           0.504202288             0.118169345
  46.9524     3      Mn       1      Mn       1         0.534760423           0.603387692             0.534760423
  46.9524     4      Mn       1      Mn       1         0.065308767           0.501891555             0.105544495
  46.9524     5      Mn       1      Mn       1        -0.500201590           0.587122715             0.500201590
  46.9524     6      Mn       1      Mn       1        -0.050359274           0.501145031             0.099150187
  46.9524     7      Mn       1      Mn       1         0.039618115           0.500623722             0.095560033
  48.0000     1      Mn       1      Mn       1        -0.676556813           0.700088766             0.676556813
  48.0000     2      Mn       1      Mn       1        -0.091820998           0.504145118             0.110838652
  48.0000     3      Mn       1      Mn       1         0.520054252           0.596510853             0.520054252
  48.0000     4      Mn       1      Mn       1         0.066163739           0.501733675             0.095652398
  48.0000     5      Mn       1      Mn       1        -0.484251791           0.580624703             0.484251791
  48.0000     6      Mn       1      Mn       1        -0.050545371           0.500968426             0.087899610
  48.0000     7      Mn       1      Mn       1         0.039356488           0.500440513             0.083550207
  49.0476     1      Mn       1      Mn       1        -0.666819807           0.693397435             0.666819807
  49.0476     2      Mn       1      Mn       1        -0.091902923           0.503999981             0.104618478
  49.0476     3      Mn       1      Mn       1         0.505247551           0.589935841             0.505247551
  49.0476     4      Mn       1      Mn       1         0.065255419           0.501554328             0.087113065
  49.0476     5      Mn       1      Mn       1        -0.468225547           0.574464745             0.468225547
  49.0476     6      Mn       1      Mn       1        -0.048962986           0.500798742             0.078180302
  49.0476     7      Mn       1      Mn       1         0.037329220           0.500286834             0.073233102
  50.0952     1      Mn       1      Mn       1        -0.657067783           0.686870685             0.657067783
  50.0952     2      Mn       1      Mn       1        -0.092660931           0.503942160             0.101092248
  50.0952     3      Mn       1      Mn       1         0.490530331           0.583726634             0.490530331
  50.0952     4      Mn       1      Mn       1         0.065020184           0.501438227             0.081208993
  50.0952     5      Mn       1      Mn       1        -0.452351612           0.568724682             0.452351612
  50.0952     6      Mn       1      Mn       1        -0.048077692           0.500693193             0.070986485
  50.0952     7      Mn       1      Mn       1         0.036010797           0.500188263             0.065348259
  51.1429     1      Mn       1      Mn       1        -0.647403422           0.680565820             0.647403422
  51.1429     2      Mn       1      Mn       1        -0.093049126           0.503897850             0.098523814
  51.1429     3      Mn       1      Mn       1         0.476072081           0.577924359             0.476072081
  51.1429     4      Mn       1      Mn       1         0.064423254           0.501333596             0.076367674
  51.1429     5      Mn       1      Mn       1        -0.436817302           0.563412196             0.436817302
  51.1429     6      Mn       1      Mn       1        -0.046862288           0.500603753             0.064897734
  51.1429     7      Mn       1      Mn       1         0.034368692           0.500117689             0.058594539
  52.1905     1      Mn       1      Mn       1        -0.637751215           0.674424118             0.637751215
  52.1905     2      Mn       1      Mn       1        -0.093151737           0.503835077             0.096733047
  52.1905     3      Mn       1      Mn       1         0.461757607           0.572465088             0.461757607
  52.1905     4      Mn       1      Mn       1         0.063556119           0.501236899             0.072570366
  52.1905     5      Mn       1      Mn       1        -0.421496224           0.558471681             0.421496224
  52.1905     6      Mn       1      Mn       1        -0.045396918           0.500511647             0.059983160
  52.1905     7      Mn       1      Mn       1         0.032483602           0.500045519             0.053089865
