 #written on  7Aug2021 at 23:08:01 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  18.3260     7      Mn       1      Mn       1         0.151644445           0.611430187             0.555480641
  19.2008     1      Mn       1      Mn       1        -0.884318395           0.884339937             0.884318395
  19.2008     2      Mn       1      Mn       1        -0.177728281           0.605269426             0.541656223
  19.2008     3      Mn       1      Mn       1         0.827201083           0.827515376             0.827201083
  19.2008     4      Mn       1      Mn       1         0.168676587           0.602979742             0.539092796
  19.2008     5      Mn       1      Mn       1        -0.814097131           0.814654666             0.814097131
  19.2008     6      Mn       1      Mn       1        -0.162794887           0.601572480             0.537365213
  19.2008     7      Mn       1      Mn       1         0.158775233           0.600620753             0.536235470
  20.1146     1      Mn       1      Mn       1        -0.878602483           0.878637627             0.878602483
  20.1146     2      Mn       1      Mn       1        -0.170656373           0.595538568             0.522715243
  20.1146     3      Mn       1      Mn       1         0.818785522           0.819241618             0.818785522
  20.1146     4      Mn       1      Mn       1         0.161229784           0.593238355             0.520152643
  20.1146     5      Mn       1      Mn       1        -0.805075528           0.805864114             0.805075528
  20.1146     6      Mn       1      Mn       1        -0.155145736           0.591835545             0.518436112
  20.1146     7      Mn       1      Mn       1         0.150971029           0.590888442             0.517317232
  21.0726     1      Mn       1      Mn       1        -0.872578064           0.872633895             0.872578064
  21.0726     2      Mn       1      Mn       1        -0.163794864           0.586430805             0.504599675
  21.0726     3      Mn       1      Mn       1         0.809912427           0.810564996             0.809912427
  21.0726     4      Mn       1      Mn       1         0.153947363           0.584125358             0.501987654
  21.0726     5      Mn       1      Mn       1        -0.795560561           0.796661214             0.795560561
  21.0726     6      Mn       1      Mn       1        -0.147614169           0.582738255             0.500240499
  21.0726     7      Mn       1      Mn       1         0.143258293           0.581796430             0.499098741
  22.0727     1      Mn       1      Mn       1        -0.866251249           0.866338504             0.866251249
  22.0727     2      Mn       1      Mn       1        -0.166613745           0.576448766             0.482999320
  22.0727     3      Mn       1      Mn       1         0.800615991           0.801535765             0.800615991
  22.0727     4      Mn       1      Mn       1         0.156342555           0.574000570             0.480169877
  22.0727     5      Mn       1      Mn       1        -0.785605241           0.787122095             0.785605241
  22.0727     6      Mn       1      Mn       1        -0.149764384           0.572555314             0.478296661
  22.0727     7      Mn       1      Mn       1         0.145227383           0.571563425             0.477068586
  23.1153     1      Mn       1      Mn       1        -0.859615790           0.859749782             0.859615790
  23.1153     2      Mn       1      Mn       1        -0.156099452           0.566995097             0.460904575
  23.1153     3      Mn       1      Mn       1         0.790875777           0.792155394             0.790875777
  23.1153     4      Mn       1      Mn       1         0.145389293           0.564609113             0.458047760
  23.1153     5      Mn       1      Mn       1        -0.775175386           0.777237394             0.775175386
  23.1153     6      Mn       1      Mn       1        -0.138569093           0.563226647             0.456164697
  23.1153     7      Mn       1      Mn       1         0.133843383           0.562273245             0.454931492
  24.2072     1      Mn       1      Mn       1        -0.852628351           0.852831018             0.852628351
  24.2072     2      Mn       1      Mn       1        -0.154542160           0.558782997             0.439501049
  24.2072     3      Mn       1      Mn       1         0.780614528           0.782373143             0.780614528
